valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,testResult,testResult_type,value,pop,incValue,prct,inc14d,trend,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2020-W33,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,9,55309,16.27,0.6,18.08,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,109,1043132,10.45,6.9,16.39,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,29,290969,9.97,1.8,15.81,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,59,196735,29.99,3.7,41.17,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,8,39055,20.48,0.5,20.48,rising,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,40,325496,12.29,2.5,22.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,267,506343,52.73,17,101.71,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,6,40851,14.69,0.4,24.48,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,12,200096,6,0.8,11.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,3,73709,4.07,0.2,8.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,59,416347,14.17,3.7,24.5,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,28,175894,15.92,1.8,20.47,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,0,43520,0,0,4.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,0,38108,0,0,5.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,65,514504,12.63,4.1,24.1,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,20,83107,24.07,1.3,44.52,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,60,277462,21.62,3.8,30.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,16,162157,9.87,1,20.35,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,32,282909,11.31,2,20.15,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,20,350986,5.7,1.3,9.69,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,9,36819,24.44,0.6,24.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,183,814762,22.46,11.6,37.07,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,51,348503,14.63,3.2,25.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,14,128794,10.87,0.9,18.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,363,1553423,23.37,23.1,38.95,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1574,8670300,18.15,99.5,30.84,rising,NA,NA,NA,NA,TRUE
cases,2020-W33,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1582,8709355,18.16,100,30.79,rising,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,134,694072,19.31,7.2,36.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,7,55309,12.66,0.4,28.93,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,96,1043132,9.2,5.2,19.65,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,32,290969,11,1.7,20.96,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,43,196735,21.86,2.3,51.85,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,4,39055,10.24,0.2,30.73,rising,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,141,325496,43.32,7.6,55.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,232,506343,45.82,12.5,98.55,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,11,40851,26.93,0.6,41.61,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,26,200096,12.99,1.4,18.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,6,73709,8.14,0.3,12.21,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,32,416347,7.69,1.7,21.86,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,26,175894,14.78,1.4,30.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,0,43520,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,7,38108,18.37,0.4,18.37,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,71,514504,13.8,3.8,26.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,4,83107,4.81,0.2,28.88,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,32,277462,11.53,1.7,33.16,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,27,162157,16.65,1.5,26.52,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,27,282909,9.54,1.5,20.85,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,41,350986,11.68,2.2,17.38,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,6,36819,16.3,0.3,40.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,351,814762,43.08,18.9,65.54,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,62,348503,17.79,3.3,32.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,20,128794,15.53,1.1,26.4,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,421,1553423,27.1,22.7,50.47,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,1855,8670300,21.39,99.8,39.55,rising,NA,NA,NA,NA,TRUE
cases,2020-W34,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,1859,8709355,21.34,100,39.51,rising,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,149,694072,21.47,7.1,40.77,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,0,16293,0,0,0,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,4,55309,7.23,0.2,19.89,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,122,1043132,11.7,5.8,20.9,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,36,290969,12.37,1.7,23.37,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,33,196735,16.77,1.6,38.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,7,39055,17.92,0.3,28.17,rising,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,129,325496,39.63,6.2,82.95,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,307,506343,60.63,14.7,106.45,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,2,40851,4.9,0.1,31.82,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,20,200096,10,1,22.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,3,73709,4.07,0.1,12.21,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,45,416347,10.81,2.2,18.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,32,175894,18.19,1.5,32.97,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,2,43520,4.6,0.1,4.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,5,38108,13.12,0.2,31.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,41,514504,7.97,2,21.77,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,4,83107,4.81,0.2,9.63,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,51,277462,18.38,2.4,29.91,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,20,162157,12.33,1,28.98,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,21,282909,7.42,1,16.97,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,26,350986,7.41,1.2,19.09,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,5,36819,13.58,0.2,29.88,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,477,814762,58.54,22.8,101.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,67,348503,19.23,3.2,37.02,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,16,128794,12.42,0.8,27.95,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,475,1553423,30.58,22.7,57.68,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,2092,8670300,24.13,99.7,45.52,rising,NA,NA,NA,NA,TRUE
cases,2020-W35,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,2099,8709355,24.1,100,45.45,rising,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,130,694072,18.73,5.3,40.2,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,1,16293,6.14,0,6.14,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,7,55309,12.66,0.3,19.89,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,154,1043132,14.76,6.3,26.46,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,24,290969,8.25,1,20.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,31,196735,15.76,1.3,32.53,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,0,39055,0,0,17.92,stagnant,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,215,325496,66.05,8.7,105.68,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,330,506343,65.17,13.4,125.8,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,2,40851,4.9,0.1,9.79,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,20,200096,10,0.8,19.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,12,73709,16.28,0.5,20.35,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,32,416347,7.69,1.3,18.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,38,175894,21.6,1.5,39.8,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,5,43520,11.49,0.2,16.08,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,1,38108,2.62,0,15.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,74,514504,14.38,3,22.35,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,3,83107,3.61,0.1,8.42,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,32,277462,11.53,1.3,29.91,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,19,162157,11.72,0.8,24.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,13,282909,4.6,0.5,12.02,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,18,350986,5.13,0.7,12.54,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,1,36819,2.72,0,16.3,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,710,814762,87.14,28.9,145.69,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,71,348503,20.37,2.9,39.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,29,128794,22.52,1.2,34.94,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,486,1553423,31.29,19.8,61.86,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,2458,8670300,28.35,100,52.48,rising,NA,NA,NA,NA,TRUE
cases,2020-W36,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,2458,8709355,28.22,100,52.32,rising,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,133,694072,19.16,4.7,37.89,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,1,16293,6.14,0,12.28,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,13,55309,23.5,0.5,36.16,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,190,1043132,18.21,6.6,32.98,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,32,290969,11,1.1,19.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,27,196735,13.72,0.9,29.48,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,3,39055,7.68,0.1,7.68,falling,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,233,325496,71.58,8.1,137.64,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,346,506343,68.33,12.1,133.51,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,2,40851,4.9,0.1,9.79,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,34,200096,16.99,1.2,26.99,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,13,73709,17.64,0.5,33.92,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,35,416347,8.41,1.2,16.09,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,68,175894,38.66,2.4,60.26,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,1,43520,2.3,0,13.79,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,1,38108,2.62,0,5.25,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,98,514504,19.05,3.4,33.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,9,83107,10.83,0.3,14.44,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,26,277462,9.37,0.9,20.9,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,25,162157,15.42,0.9,27.13,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,51,282909,18.03,1.8,22.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,28,350986,7.98,1,13.11,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,1,36819,2.72,0,5.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,948,814762,116.35,33.1,203.5,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,63,348503,18.08,2.2,38.45,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,25,128794,19.41,0.9,41.93,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,457,1553423,29.42,16,60.7,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,2860,8670300,32.99,99.9,61.34,rising,NA,NA,NA,NA,TRUE
cases,2020-W37,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,2863,8709355,32.87,100,61.1,rising,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,145,694072,20.89,5,40.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,6,16293,36.83,0.2,42.96,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,10,55309,18.08,0.3,41.58,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,BE,canton,all,agegroup_ili_ari,all,positive,all,312,1043132,29.91,10.7,48.12,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,BL,canton,all,agegroup_ili_ari,all,positive,all,19,290969,6.53,0.7,17.53,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,BS,canton,all,agegroup_ili_ari,all,positive,all,22,196735,11.18,0.8,24.91,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,FL,country,all,agegroup_ili_ari,all,positive,all,4,39055,10.24,0.1,17.92,stagnant,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,FR,canton,all,agegroup_ili_ari,all,positive,all,151,325496,46.39,5.2,117.97,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,GE,canton,all,agegroup_ili_ari,all,positive,all,416,506343,82.16,14.3,150.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,GL,canton,all,agegroup_ili_ari,all,positive,all,6,40851,14.69,0.2,19.58,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,GR,canton,all,agegroup_ili_ari,all,positive,all,15,200096,7.5,0.5,24.49,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,JU,canton,all,agegroup_ili_ari,all,positive,all,16,73709,21.71,0.6,39.34,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,LU,canton,all,agegroup_ili_ari,all,positive,all,54,416347,12.97,1.9,21.38,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,NE,canton,all,agegroup_ili_ari,all,positive,all,49,175894,27.86,1.7,66.52,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,NW,canton,all,agegroup_ili_ari,all,positive,all,1,43520,2.3,0,4.6,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,OW,canton,all,agegroup_ili_ari,all,positive,all,5,38108,13.12,0.2,15.74,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,SG,canton,all,agegroup_ili_ari,all,positive,all,128,514504,24.88,4.4,43.93,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,SH,canton,all,agegroup_ili_ari,all,positive,all,8,83107,9.63,0.3,20.46,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,SO,canton,all,agegroup_ili_ari,all,positive,all,56,277462,20.18,1.9,29.55,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,SZ,canton,all,agegroup_ili_ari,all,positive,all,14,162157,8.63,0.5,24.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,TG,canton,all,agegroup_ili_ari,all,positive,all,44,282909,15.55,1.5,33.58,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,TI,canton,all,agegroup_ili_ari,all,positive,all,30,350986,8.55,1,16.52,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,UR,canton,all,agegroup_ili_ari,all,positive,all,1,36819,2.72,0,5.43,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,VD,canton,all,agegroup_ili_ari,all,positive,all,883,814762,108.38,30.4,224.73,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,VS,canton,all,agegroup_ili_ari,all,positive,all,94,348503,26.97,3.2,45.05,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,ZG,canton,all,agegroup_ili_ari,all,positive,all,13,128794,10.09,0.4,29.5,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,ZH,canton,all,agegroup_ili_ari,all,positive,all,407,1553423,26.2,14,55.62,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,unknown,canton,all,agegroup_ili_ari,all,positive,all,0,NA,NA,0,NA,NA,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,CH,country,all,agegroup_ili_ari,all,positive,all,2905,8670300,33.51,99.9,66.49,rising,NA,NA,NA,NA,TRUE
cases,2020-W38,iso_week,CHFL,CHFL,all,agegroup_ili_ari,all,positive,all,2909,8709355,33.4,100,66.27,rising,NA,NA,NA,NA,TRUE
cases,2020-W39,iso_week,AG,canton,all,agegroup_ili_ari,all,positive,all,83,694072,11.96,3.7,32.85,NA,NA,NA,NA,NA,TRUE
cases,2020-W39,iso_week,AI,canton,all,agegroup_ili_ari,all,positive,all,5,16293,30.69,0.2,67.51,NA,NA,NA,NA,NA,TRUE
cases,2020-W39,iso_week,AR,canton,all,agegroup_ili_ari,all,positive,all,9,55309,16.27,0.4,34.35,NA,NA,NA,NA,NA,TRUE
